BalanceID,StoreID,VariantID,ProductID,BalanceMonth,OpeningQty,ReceivedQty,SoldQty,ReturnedQty,AdjustedQty,ClosingQty,DaysOutOfStock,DaysBelowShelfMin
ST007-V00301-202605,ST007,V00301,P0013,2026-05-01,3,0,0,0,0,3,0,0
ST007-V00301-202606,ST007,V00301,P0013,2026-06-01,3,0,0,0,0,3,0,0
ST007-V00301-202607,ST007,V00301,P0013,2026-07-01,3,0,0,0,0,3,0,0
ST007-V00301-202608,ST007,V00301,P0013,2026-08-01,3,0,0,0,0,3,0,0
ST007-V00303-202501,ST007,V00303,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00303-202502,ST007,V00303,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00303-202503,ST007,V00303,P0013,2025-03-01,2,1,1,1,0,3,0,0
ST007-V00303-202504,ST007,V00303,P0013,2025-04-01,3,0,0,0,0,3,0,0
ST007-V00303-202505,ST007,V00303,P0013,2025-05-01,3,0,0,0,0,3,0,0
ST007-V00303-202506,ST007,V00303,P0013,2025-06-01,3,0,0,0,0,3,0,0
ST007-V00303-202507,ST007,V00303,P0013,2025-07-01,3,0,0,0,-1,2,0,0
ST007-V00303-202508,ST007,V00303,P0013,2025-08-01,2,0,0,1,0,3,0,0
ST007-V00303-202509,ST007,V00303,P0013,2025-09-01,3,1,0,0,0,4,0,0
ST007-V00303-202510,ST007,V00303,P0013,2025-10-01,4,0,0,0,0,4,0,0
ST007-V00303-202511,ST007,V00303,P0013,2025-11-01,4,0,0,1,0,5,0,0
ST007-V00303-202512,ST007,V00303,P0013,2025-12-01,5,0,0,0,0,5,0,0
ST007-V00303-202601,ST007,V00303,P0013,2026-01-01,5,0,0,0,0,5,0,0
ST007-V00303-202602,ST007,V00303,P0013,2026-02-01,5,0,0,0,0,5,0,0
ST007-V00303-202603,ST007,V00303,P0013,2026-03-01,5,0,0,0,0,5,0,0
ST007-V00303-202604,ST007,V00303,P0013,2026-04-01,5,0,0,0,0,5,0,0
ST007-V00303-202605,ST007,V00303,P0013,2026-05-01,5,0,0,0,0,5,0,0
ST007-V00303-202606,ST007,V00303,P0013,2026-06-01,5,0,0,0,0,5,0,0
ST007-V00303-202607,ST007,V00303,P0013,2026-07-01,5,0,0,0,-1,4,0,0
ST007-V00303-202608,ST007,V00303,P0013,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00304-202501,ST007,V00304,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00304-202502,ST007,V00304,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00304-202503,ST007,V00304,P0013,2025-03-01,2,1,1,0,0,2,0,0
ST007-V00304-202504,ST007,V00304,P0013,2025-04-01,2,1,0,0,0,3,0,0
ST007-V00304-202505,ST007,V00304,P0013,2025-05-01,3,0,0,0,0,3,0,0
ST007-V00304-202506,ST007,V00304,P0013,2025-06-01,3,0,0,0,0,3,0,0
ST007-V00304-202507,ST007,V00304,P0013,2025-07-01,3,0,0,0,0,3,0,0
ST007-V00304-202508,ST007,V00304,P0013,2025-08-01,3,0,1,0,0,2,0,0
ST007-V00304-202509,ST007,V00304,P0013,2025-09-01,2,1,0,0,0,3,0,0
ST007-V00304-202510,ST007,V00304,P0013,2025-10-01,3,0,0,0,0,3,0,0
ST007-V00304-202511,ST007,V00304,P0013,2025-11-01,3,0,1,0,0,2,0,0
ST007-V00304-202512,ST007,V00304,P0013,2025-12-01,2,0,0,0,0,2,0,0
ST007-V00304-202601,ST007,V00304,P0013,2026-01-01,2,1,0,0,0,3,0,0
ST007-V00304-202602,ST007,V00304,P0013,2026-02-01,3,0,0,0,0,3,0,0
ST007-V00304-202603,ST007,V00304,P0013,2026-03-01,3,0,0,0,0,3,0,0
ST007-V00304-202604,ST007,V00304,P0013,2026-04-01,3,0,0,0,0,3,0,0
ST007-V00304-202605,ST007,V00304,P0013,2026-05-01,3,0,0,0,0,3,0,0
ST007-V00304-202606,ST007,V00304,P0013,2026-06-01,3,0,0,0,0,3,0,0
ST007-V00304-202607,ST007,V00304,P0013,2026-07-01,3,0,1,0,-1,1,0,0
ST007-V00304-202608,ST007,V00304,P0013,2026-08-01,1,2,0,0,0,3,0,0
ST007-V00305-202501,ST007,V00305,P0013,2025-01-01,2,0,1,0,0,1,0,0
ST007-V00305-202502,ST007,V00305,P0013,2025-02-01,1,1,0,0,0,2,0,0
ST007-V00305-202503,ST007,V00305,P0013,2025-03-01,2,1,0,0,0,3,0,0
ST007-V00305-202504,ST007,V00305,P0013,2025-04-01,3,0,0,0,0,3,0,0
ST007-V00305-202505,ST007,V00305,P0013,2025-05-01,3,0,0,0,0,3,0,0
ST007-V00305-202506,ST007,V00305,P0013,2025-06-01,3,1,2,0,0,2,0,0
ST007-V00305-202507,ST007,V00305,P0013,2025-07-01,2,0,0,0,-1,1,0,0
ST007-V00305-202508,ST007,V00305,P0013,2025-08-01,1,2,0,0,0,3,0,0
ST007-V00305-202509,ST007,V00305,P0013,2025-09-01,3,1,0,0,0,4,0,0
ST007-V00305-202510,ST007,V00305,P0013,2025-10-01,4,0,0,0,-1,3,0,0
ST007-V00305-202511,ST007,V00305,P0013,2025-11-01,3,0,0,0,0,3,0,0
ST007-V00305-202512,ST007,V00305,P0013,2025-12-01,3,1,0,0,0,4,0,0
ST007-V00305-202601,ST007,V00305,P0013,2026-01-01,4,0,0,0,0,4,0,0
ST007-V00305-202602,ST007,V00305,P0013,2026-02-01,4,0,1,0,0,3,0,0
ST007-V00305-202603,ST007,V00305,P0013,2026-03-01,3,1,0,0,0,4,0,0
ST007-V00305-202604,ST007,V00305,P0013,2026-04-01,4,0,0,0,0,4,0,0
ST007-V00305-202605,ST007,V00305,P0013,2026-05-01,4,0,1,0,0,3,0,0
ST007-V00305-202606,ST007,V00305,P0013,2026-06-01,3,0,0,0,0,3,0,0
ST007-V00305-202607,ST007,V00305,P0013,2026-07-01,3,0,0,0,0,3,0,0
ST007-V00305-202608,ST007,V00305,P0013,2026-08-01,3,0,0,0,0,3,0,0
ST007-V00306-202501,ST007,V00306,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00306-202502,ST007,V00306,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00306-202503,ST007,V00306,P0013,2025-03-01,2,1,1,0,0,2,0,0
ST007-V00306-202504,ST007,V00306,P0013,2025-04-01,2,1,0,0,0,3,0,0
ST007-V00306-202505,ST007,V00306,P0013,2025-05-01,3,0,1,0,0,2,0,0
ST007-V00306-202506,ST007,V00306,P0013,2025-06-01,2,1,0,0,0,3,0,0
ST007-V00306-202507,ST007,V00306,P0013,2025-07-01,3,0,0,0,-2,1,0,0
ST007-V00306-202508,ST007,V00306,P0013,2025-08-01,1,1,0,0,0,2,0,0
ST007-V00306-202509,ST007,V00306,P0013,2025-09-01,2,2,0,0,0,4,0,0
ST007-V00306-202510,ST007,V00306,P0013,2025-10-01,4,0,0,0,0,4,0,0
ST007-V00306-202511,ST007,V00306,P0013,2025-11-01,4,0,0,0,0,4,0,0
ST007-V00306-202512,ST007,V00306,P0013,2025-12-01,4,0,1,0,0,3,0,0
ST007-V00306-202601,ST007,V00306,P0013,2026-01-01,3,1,0,1,0,5,0,0
ST007-V00306-202602,ST007,V00306,P0013,2026-02-01,5,0,0,0,-1,4,0,0
ST007-V00306-202603,ST007,V00306,P0013,2026-03-01,4,0,0,0,-1,3,0,0
ST007-V00306-202604,ST007,V00306,P0013,2026-04-01,3,0,0,0,0,3,0,0
ST007-V00306-202605,ST007,V00306,P0013,2026-05-01,3,1,0,0,0,4,0,0
ST007-V00306-202606,ST007,V00306,P0013,2026-06-01,4,0,0,0,0,4,0,0
ST007-V00306-202607,ST007,V00306,P0013,2026-07-01,4,0,0,0,0,4,0,0
ST007-V00306-202608,ST007,V00306,P0013,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00307-202501,ST007,V00307,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00307-202502,ST007,V00307,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00307-202503,ST007,V00307,P0013,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00307-202504,ST007,V00307,P0013,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00307-202505,ST007,V00307,P0013,2025-05-01,2,0,0,0,0,2,0,0
ST007-V00307-202506,ST007,V00307,P0013,2025-06-01,2,0,0,0,0,2,0,0
ST007-V00307-202507,ST007,V00307,P0013,2025-07-01,2,0,0,0,0,2,0,0
ST007-V00307-202508,ST007,V00307,P0013,2025-08-01,2,0,0,0,0,2,0,0
ST007-V00307-202509,ST007,V00307,P0013,2025-09-01,2,0,0,0,0,2,0,0
ST007-V00307-202510,ST007,V00307,P0013,2025-10-01,2,0,0,0,0,2,0,0
ST007-V00307-202511,ST007,V00307,P0013,2025-11-01,2,0,0,0,0,2,0,0
ST007-V00307-202512,ST007,V00307,P0013,2025-12-01,2,1,1,0,0,2,0,0
ST007-V00307-202601,ST007,V00307,P0013,2026-01-01,2,1,0,0,0,3,0,0
ST007-V00307-202602,ST007,V00307,P0013,2026-02-01,3,0,0,0,0,3,0,0
ST007-V00307-202603,ST007,V00307,P0013,2026-03-01,3,0,1,0,0,2,0,0
ST007-V00307-202604,ST007,V00307,P0013,2026-04-01,2,1,0,0,0,3,0,0
ST007-V00307-202605,ST007,V00307,P0013,2026-05-01,3,2,4,1,0,2,5,5
ST007-V00307-202606,ST007,V00307,P0013,2026-06-01,2,3,0,0,0,5,0,0
ST007-V00307-202607,ST007,V00307,P0013,2026-07-01,5,0,0,0,-2,3,0,0
ST007-V00307-202608,ST007,V00307,P0013,2026-08-01,3,0,0,0,0,3,0,0
ST007-V00308-202501,ST007,V00308,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00308-202502,ST007,V00308,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00308-202503,ST007,V00308,P0013,2025-03-01,2,2,2,0,-1,1,5,5
ST007-V00308-202504,ST007,V00308,P0013,2025-04-01,1,0,0,1,0,2,0,0
ST007-V00308-202505,ST007,V00308,P0013,2025-05-01,2,2,0,0,0,4,0,0
ST007-V00308-202506,ST007,V00308,P0013,2025-06-01,4,0,0,0,0,4,0,0
ST007-V00308-202507,ST007,V00308,P0013,2025-07-01,4,0,0,0,0,4,0,0
ST007-V00308-202508,ST007,V00308,P0013,2025-08-01,4,0,0,0,0,4,0,0
ST007-V00308-202509,ST007,V00308,P0013,2025-09-01,4,0,0,0,0,4,0,0
ST007-V00308-202510,ST007,V00308,P0013,2025-10-01,4,0,1,0,0,3,0,0
ST007-V00308-202511,ST007,V00308,P0013,2025-11-01,3,1,0,0,0,4,0,0
ST007-V00308-202512,ST007,V00308,P0013,2025-12-01,4,0,0,0,0,4,0,0
ST007-V00308-202601,ST007,V00308,P0013,2026-01-01,4,0,0,0,0,4,0,0
ST007-V00308-202602,ST007,V00308,P0013,2026-02-01,4,0,0,0,0,4,0,0
ST007-V00308-202603,ST007,V00308,P0013,2026-03-01,4,0,0,0,0,4,0,0
ST007-V00308-202604,ST007,V00308,P0013,2026-04-01,4,0,0,0,0,4,0,0
ST007-V00308-202605,ST007,V00308,P0013,2026-05-01,4,0,0,0,0,4,0,0
ST007-V00308-202606,ST007,V00308,P0013,2026-06-01,4,0,0,0,0,4,0,0
ST007-V00308-202607,ST007,V00308,P0013,2026-07-01,4,0,0,0,0,4,0,0
ST007-V00308-202608,ST007,V00308,P0013,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00309-202501,ST007,V00309,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00309-202502,ST007,V00309,P0013,2025-02-01,2,0,0,0,-2,0,1,1
ST007-V00309-202503,ST007,V00309,P0013,2025-03-01,0,2,0,0,0,2,1,1
ST007-V00309-202504,ST007,V00309,P0013,2025-04-01,2,2,0,0,0,4,0,0
ST007-V00309-202505,ST007,V00309,P0013,2025-05-01,4,0,0,0,0,4,0,0
ST007-V00309-202506,ST007,V00309,P0013,2025-06-01,4,0,0,0,0,4,0,0
ST007-V00309-202507,ST007,V00309,P0013,2025-07-01,4,0,0,0,0,4,0,0
ST007-V00309-202508,ST007,V00309,P0013,2025-08-01,4,0,0,0,0,4,0,0
ST007-V00309-202509,ST007,V00309,P0013,2025-09-01,4,0,0,0,0,4,0,0
ST007-V00309-202510,ST007,V00309,P0013,2025-10-01,4,0,0,0,0,4,0,0
ST007-V00309-202511,ST007,V00309,P0013,2025-11-01,4,0,1,0,0,3,0,0
ST007-V00309-202512,ST007,V00309,P0013,2025-12-01,3,1,1,0,0,3,0,0
ST007-V00309-202601,ST007,V00309,P0013,2026-01-01,3,1,0,0,-2,2,0,0
ST007-V00309-202602,ST007,V00309,P0013,2026-02-01,2,0,0,0,0,2,0,0
ST007-V00309-202603,ST007,V00309,P0013,2026-03-01,2,2,0,0,0,4,0,0
ST007-V00309-202604,ST007,V00309,P0013,2026-04-01,4,0,0,0,0,4,0,0
ST007-V00309-202605,ST007,V00309,P0013,2026-05-01,4,0,0,0,0,4,0,0
ST007-V00309-202606,ST007,V00309,P0013,2026-06-01,4,0,0,0,0,4,0,0
ST007-V00309-202607,ST007,V00309,P0013,2026-07-01,4,0,0,0,0,4,0,0
ST007-V00309-202608,ST007,V00309,P0013,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00310-202501,ST007,V00310,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00310-202502,ST007,V00310,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00310-202503,ST007,V00310,P0013,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00310-202504,ST007,V00310,P0013,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00310-202505,ST007,V00310,P0013,2025-05-01,2,0,0,0,-2,0,1,1
ST007-V00310-202506,ST007,V00310,P0013,2025-06-01,0,2,0,0,-2,0,8,8
ST007-V00310-202507,ST007,V00310,P0013,2025-07-01,0,2,0,0,0,2,5,5
ST007-V00310-202508,ST007,V00310,P0013,2025-08-01,2,1,0,0,0,3,0,0
ST007-V00310-202509,ST007,V00310,P0013,2025-09-01,3,1,0,0,0,4,0,0
ST007-V00310-202510,ST007,V00310,P0013,2025-10-01,4,0,1,0,0,3,0,0
ST007-V00310-202511,ST007,V00310,P0013,2025-11-01,3,0,0,0,0,3,0,0
ST007-V00310-202512,ST007,V00310,P0013,2025-12-01,3,1,0,0,0,4,0,0
ST007-V00310-202601,ST007,V00310,P0013,2026-01-01,4,0,0,0,0,4,0,0
ST007-V00310-202602,ST007,V00310,P0013,2026-02-01,4,0,0,0,0,4,0,0
ST007-V00310-202603,ST007,V00310,P0013,2026-03-01,4,0,0,0,0,4,0,0
ST007-V00310-202604,ST007,V00310,P0013,2026-04-01,4,0,0,0,0,4,0,0
ST007-V00310-202605,ST007,V00310,P0013,2026-05-01,4,0,0,0,0,4,0,0
ST007-V00310-202606,ST007,V00310,P0013,2026-06-01,4,0,0,0,-1,3,0,0
ST007-V00310-202607,ST007,V00310,P0013,2026-07-01,3,0,0,0,0,3,0,0
ST007-V00310-202608,ST007,V00310,P0013,2026-08-01,3,1,0,0,0,4,0,0
ST007-V00311-202501,ST007,V00311,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00311-202502,ST007,V00311,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00311-202503,ST007,V00311,P0013,2025-03-01,2,1,1,0,0,2,0,0
ST007-V00311-202504,ST007,V00311,P0013,2025-04-01,2,0,0,0,-2,0,1,1
ST007-V00311-202505,ST007,V00311,P0013,2025-05-01,0,2,0,0,0,2,10,10
ST007-V00311-202506,ST007,V00311,P0013,2025-06-01,2,2,0,0,0,4,0,0
ST007-V00311-202507,ST007,V00311,P0013,2025-07-01,4,0,0,0,0,4,0,0
ST007-V00311-202508,ST007,V00311,P0013,2025-08-01,4,0,0,0,0,4,0,0
ST007-V00311-202509,ST007,V00311,P0013,2025-09-01,4,0,0,0,0,4,0,0
ST007-V00311-202510,ST007,V00311,P0013,2025-10-01,4,0,0,0,0,4,0,0
ST007-V00311-202511,ST007,V00311,P0013,2025-11-01,4,0,0,0,0,4,0,0
ST007-V00311-202512,ST007,V00311,P0013,2025-12-01,4,0,0,0,0,4,0,0
ST007-V00311-202601,ST007,V00311,P0013,2026-01-01,4,0,0,0,0,4,0,0
ST007-V00311-202602,ST007,V00311,P0013,2026-02-01,4,0,0,0,0,4,0,0
ST007-V00311-202603,ST007,V00311,P0013,2026-03-01,4,0,2,0,-1,1,0,0
ST007-V00311-202604,ST007,V00311,P0013,2026-04-01,1,1,0,0,0,2,0,0
ST007-V00311-202605,ST007,V00311,P0013,2026-05-01,2,3,0,0,0,5,0,0
ST007-V00311-202606,ST007,V00311,P0013,2026-06-01,5,0,0,0,0,5,0,0
ST007-V00311-202607,ST007,V00311,P0013,2026-07-01,5,0,0,0,0,5,0,0
ST007-V00311-202608,ST007,V00311,P0013,2026-08-01,5,0,0,0,0,5,0,0
ST007-V00312-202501,ST007,V00312,P0013,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00312-202502,ST007,V00312,P0013,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00312-202503,ST007,V00312,P0013,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00312-202504,ST007,V00312,P0013,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00312-202505,ST007,V00312,P0013,2025-05-01,2,0,0,0,-2,0,1,1
ST007-V00312-202506,ST007,V00312,P0013,2025-06-01,0,2,0,0,0,2,7,7
ST007-V00312-202507,ST007,V00312,P0013,2025-07-01,2,2,0,0,-1,3,0,0
ST007-V00312-202508,ST007,V00312,P0013,2025-08-01,3,0,0,0,0,3,0,0
ST007-V00312-202509,ST007,V00312,P0013,2025-09-01,3,1,0,0,-1,3,0,0
ST007-V00312-202510,ST007,V00312,P0013,2025-10-01,3,0,0,0,0,3,0,0
ST007-V00312-202511,ST007,V00312,P0013,2025-11-01,3,1,0,0,0,4,0,0
ST007-V00312-202512,ST007,V00312,P0013,2025-12-01,4,0,0,0,0,4,0,0
ST007-V00312-202601,ST007,V00312,P0013,2026-01-01,4,0,0,0,0,4,0,0
ST007-V00312-202602,ST007,V00312,P0013,2026-02-01,4,0,0,0,0,4,0,0
ST007-V00312-202603,ST007,V00312,P0013,2026-03-01,4,0,1,0,0,3,0,0
ST007-V00312-202604,ST007,V00312,P0013,2026-04-01,3,1,0,0,0,4,0,0
ST007-V00312-202605,ST007,V00312,P0013,2026-05-01,4,0,0,0,0,4,0,0
ST007-V00312-202606,ST007,V00312,P0013,2026-06-01,4,0,0,0,0,4,0,0
ST007-V00312-202607,ST007,V00312,P0013,2026-07-01,4,0,0,0,0,4,0,0
ST007-V00312-202608,ST007,V00312,P0013,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00314-202501,ST007,V00314,P0014,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00314-202502,ST007,V00314,P0014,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00314-202503,ST007,V00314,P0014,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00314-202504,ST007,V00314,P0014,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00314-202505,ST007,V00314,P0014,2025-05-01,2,0,0,0,0,2,0,0
ST007-V00314-202506,ST007,V00314,P0014,2025-06-01,2,0,0,0,0,2,0,0
ST007-V00314-202507,ST007,V00314,P0014,2025-07-01,2,0,0,0,0,2,0,0
ST007-V00314-202508,ST007,V00314,P0014,2025-08-01,2,0,0,0,0,2,0,0
ST007-V00314-202509,ST007,V00314,P0014,2025-09-01,2,0,0,0,0,2,0,0
ST007-V00314-202510,ST007,V00314,P0014,2025-10-01,2,0,0,0,0,2,0,0
ST007-V00314-202511,ST007,V00314,P0014,2025-11-01,2,0,0,0,0,2,0,0
ST007-V00314-202512,ST007,V00314,P0014,2025-12-01,2,1,1,0,0,2,0,0
ST007-V00314-202601,ST007,V00314,P0014,2026-01-01,2,0,0,0,0,2,0,0
ST007-V00314-202602,ST007,V00314,P0014,2026-02-01,2,1,0,0,0,3,0,0
ST007-V00314-202603,ST007,V00314,P0014,2026-03-01,3,0,0,0,0,3,0,0
ST007-V00314-202604,ST007,V00314,P0014,2026-04-01,3,0,0,0,-1,2,0,0
ST007-V00314-202605,ST007,V00314,P0014,2026-05-01,2,0,0,0,0,2,0,0
ST007-V00314-202606,ST007,V00314,P0014,2026-06-01,2,1,0,0,0,3,0,0
ST007-V00314-202607,ST007,V00314,P0014,2026-07-01,3,0,0,0,0,3,0,0
ST007-V00314-202608,ST007,V00314,P0014,2026-08-01,3,0,1,0,0,2,0,0
ST007-V00315-202501,ST007,V00315,P0014,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00315-202502,ST007,V00315,P0014,2025-02-01,2,0,0,0,-1,1,0,0
ST007-V00315-202503,ST007,V00315,P0014,2025-03-01,1,1,0,0,0,2,0,0
ST007-V00315-202504,ST007,V00315,P0014,2025-04-01,2,1,1,0,0,2,0,0
ST007-V00315-202505,ST007,V00315,P0014,2025-05-01,2,1,0,0,0,3,0,0
ST007-V00315-202506,ST007,V00315,P0014,2025-06-01,3,0,0,0,-1,2,0,0
ST007-V00315-202507,ST007,V00315,P0014,2025-07-01,2,0,0,0,0,2,0,0
ST007-V00315-202508,ST007,V00315,P0014,2025-08-01,2,1,0,0,-1,2,0,0
ST007-V00315-202509,ST007,V00315,P0014,2025-09-01,2,1,1,0,0,2,0,0
ST007-V00315-202510,ST007,V00315,P0014,2025-10-01,2,2,0,0,0,4,0,0
ST007-V00315-202511,ST007,V00315,P0014,2025-11-01,4,0,1,0,0,3,0,0
ST007-V00315-202512,ST007,V00315,P0014,2025-12-01,3,0,0,0,0,3,0,0
ST007-V00315-202601,ST007,V00315,P0014,2026-01-01,3,1,0,0,0,4,0,0
ST007-V00315-202602,ST007,V00315,P0014,2026-02-01,4,0,0,0,0,4,0,0
ST007-V00315-202603,ST007,V00315,P0014,2026-03-01,4,0,0,0,0,4,0,0
ST007-V00315-202604,ST007,V00315,P0014,2026-04-01,4,0,0,0,0,4,0,0
ST007-V00315-202605,ST007,V00315,P0014,2026-05-01,4,0,0,0,0,4,0,0
ST007-V00315-202606,ST007,V00315,P0014,2026-06-01,4,0,0,0,0,4,0,0
ST007-V00315-202607,ST007,V00315,P0014,2026-07-01,4,0,1,0,0,3,0,0
ST007-V00315-202608,ST007,V00315,P0014,2026-08-01,3,0,0,0,0,3,0,0
ST007-V00316-202501,ST007,V00316,P0014,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00316-202502,ST007,V00316,P0014,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00316-202503,ST007,V00316,P0014,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00316-202504,ST007,V00316,P0014,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00316-202505,ST007,V00316,P0014,2025-05-01,2,0,0,0,0,2,0,0
ST007-V00316-202506,ST007,V00316,P0014,2025-06-01,2,0,0,0,0,2,0,0
ST007-V00316-202507,ST007,V00316,P0014,2025-07-01,2,0,0,0,0,2,0,0
ST007-V00316-202508,ST007,V00316,P0014,2025-08-01,2,0,0,0,0,2,0,0
ST007-V00316-202509,ST007,V00316,P0014,2025-09-01,2,0,0,0,0,2,0,0
ST007-V00316-202510,ST007,V00316,P0014,2025-10-01,2,0,0,0,0,2,0,0
ST007-V00316-202511,ST007,V00316,P0014,2025-11-01,2,0,0,0,0,2,0,0
ST007-V00316-202512,ST007,V00316,P0014,2025-12-01,2,0,0,0,-2,0,1,1
ST007-V00316-202601,ST007,V00316,P0014,2026-01-01,0,2,0,0,0,2,6,6
ST007-V00316-202602,ST007,V00316,P0014,2026-02-01,2,2,0,0,0,4,0,0
ST007-V00316-202603,ST007,V00316,P0014,2026-03-01,4,0,1,0,0,3,0,0
ST007-V00316-202604,ST007,V00316,P0014,2026-04-01,3,0,0,0,0,3,0,0
ST007-V00316-202605,ST007,V00316,P0014,2026-05-01,3,1,0,0,0,4,0,0
ST007-V00316-202606,ST007,V00316,P0014,2026-06-01,4,0,0,0,0,4,0,0
ST007-V00316-202607,ST007,V00316,P0014,2026-07-01,4,0,0,0,0,4,0,0
ST007-V00316-202608,ST007,V00316,P0014,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00317-202501,ST007,V00317,P0014,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00317-202502,ST007,V00317,P0014,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00317-202503,ST007,V00317,P0014,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00317-202504,ST007,V00317,P0014,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00317-202505,ST007,V00317,P0014,2025-05-01,2,0,0,0,0,2,0,0
ST007-V00317-202506,ST007,V00317,P0014,2025-06-01,2,0,0,0,0,2,0,0
ST007-V00317-202507,ST007,V00317,P0014,2025-07-01,2,1,1,0,0,2,0,0
ST007-V00317-202508,ST007,V00317,P0014,2025-08-01,2,1,0,0,0,3,0,0
ST007-V00317-202509,ST007,V00317,P0014,2025-09-01,3,0,0,0,0,3,0,0
ST007-V00317-202510,ST007,V00317,P0014,2025-10-01,3,0,0,0,0,3,0,0
ST007-V00317-202511,ST007,V00317,P0014,2025-11-01,3,0,1,0,0,2,0,0
ST007-V00317-202512,ST007,V00317,P0014,2025-12-01,2,1,0,0,0,3,0,0
ST007-V00317-202601,ST007,V00317,P0014,2026-01-01,3,1,2,0,0,2,0,0
ST007-V00317-202602,ST007,V00317,P0014,2026-02-01,2,0,0,0,0,2,0,0
ST007-V00317-202603,ST007,V00317,P0014,2026-03-01,2,2,0,0,0,4,0,0
ST007-V00317-202604,ST007,V00317,P0014,2026-04-01,4,0,0,0,0,4,0,0
ST007-V00317-202605,ST007,V00317,P0014,2026-05-01,4,0,1,0,0,3,0,0
ST007-V00317-202606,ST007,V00317,P0014,2026-06-01,3,1,0,0,0,4,0,0
ST007-V00317-202607,ST007,V00317,P0014,2026-07-01,4,0,0,0,0,4,0,0
ST007-V00317-202608,ST007,V00317,P0014,2026-08-01,4,0,0,0,0,4,0,0
ST007-V00318-202501,ST007,V00318,P0014,2025-01-01,2,0,0,0,0,2,0,0
ST007-V00318-202502,ST007,V00318,P0014,2025-02-01,2,0,0,0,0,2,0,0
ST007-V00318-202503,ST007,V00318,P0014,2025-03-01,2,0,0,0,0,2,0,0
ST007-V00318-202504,ST007,V00318,P0014,2025-04-01,2,0,0,0,0,2,0,0
ST007-V00318-202505,ST007,V00318,P0014,2025-05-01,2,0,0,0,0,2,0,0
ST007-V00318-202506,ST007,V00318,P0014,2025-06-01,2,0,0,0,0,2,0,0
ST007-V00318-202507,ST007,V00318,P0014,2025-07-01,2,0,1,0,0,1,0,0
ST007-V00318-202508,ST007,V00318,P0014,2025-08-01,1,1,3,1,1,1,7,7
ST007-V00318-202509,ST007,V00318,P0014,2025-09-01,1,2,0,0,0,3,0,0
ST007-V00318-202510,ST007,V00318,P0014,2025-10-01,3,1,0,0,0,4,0,0
ST007-V00318-202511,ST007,V00318,P0014,2025-11-01,4,0,0,0,0,4,0,0
ST007-V00318-202512,ST007,V00318,P0014,2025-12-01,4,0,0,0,0,4,0,0
ST007-V00318-202601,ST007,V00318,P0014,2026-01-01,4,0,0,0,0,4,0,0
ST007-V00318-202602,ST007,V00318,P0014,2026-02-01,4,0,0,0,0,4,0,0
ST007-V00318-202603,ST007,V00318,P0014,2026-03-01,4,0,0,0,0,4,0,0
ST007-V00318-202604,ST007,V00318,P0014,2026-04-01,4,0,1,0,0,3,0,0
ST007-V00318-202605,ST007,V00318,P0014,2026-05-01,3,1,0,0,0,4,0,0
